Fid,Latitude,Langitude,Fdate,Wind_Speed,First_Indicator,RAIN,Second_Indicator,Max_Temp,Third_Indicator,Min_temp,Min_grass_temp,results
10.42.0.151-23.203.72.173-34563-443-6,26.16636206,-80.21172029,19-04-22,11.08,0,1.1,0.0,11.4,0.0,2.0,-1.8,0
172.217.10.226-10.42.0.211-443-36078-6,25.53327102,-80.39582466,20-04-22,15.41,0,2.5,0.0,11.4,0.0,2.1,-1.0,0
10.42.0.211-10.42.0.1-20146-53-17,27.62729534,-81.82399686,21-04-22,14.58,0,7.6,0.0,13.8,0.0,4.0,,0
208.185.50.75-10.42.0.42-443-51907-6,25.93358782,-80.32658177,22-04-22,19.55,0,3.2,0.0,14.5,0.0,8.0,8.1,0
10.42.0.211-103.235.46.39-40645-80-6,25.86406508,-80.23777592,23-04-22,16.21,4,0.0,0.0,12.4,0.0,8.5,7.6,0
8.0.6.4-8.6.0.1-0-0-0,26.18076859,-80.15001543,24-04-22,6.92,0,15.7,0.0,12.5,0.0,0.9,-4.4,1
10.42.0.211-10.42.0.1-14705-53-17,27.39165003,-82.43956737,25-04-22,19.41,0,0.1,0.0,10.5,0.0,5.0,5.5,0
10.42.0.211-10.42.0.1-42721-53-17,27.89439447,-82.26250097,26-04-22,12.12,0,0.0,0.0,10.8,0.0,2.0,-3.5,0
10.42.0.151-121.31.30.143-57628-80-6,28.80060925,-81.36357778,27-04-22,7.33,0,0.5,0.0,10.2,0.0,0.0,-5.9,1
10.42.0.211-10.42.0.1-2006-53-17,29.64897835,-81.62981979999999,28-04-22,13.83,0,1.6,0.0,11.1,0.0,2.9,-1.6,0
10.42.0.211-106.11.95.2-35056-443-6,30.19829923,-81.61360174,29-04-22,9.04,0,1.1,0.0,13.2,0.0,3.0,-1.9,1
172.217.12.161-10.42.0.151-443-47408-6,30.23147296,-81.51207753,30-04-22,8.29,0,0.0,0.0,16.3,0.0,6.5,7.4,1
172.217.12.138-10.42.0.211-443-45162-6,28.69181142,-81.34535704,01-05-22,12.75,0,0.0,0.0,18.0,0.0,10.3,6.7,0
10.42.0.211-10.42.0.1-29893-53-17,25.68213354,-80.33666364,02-05-22,16.66,0,0.0,0.0,19.8,0.0,10.4,10.4,0
205.185.216.42-10.42.0.211-80-47178-6,28.23729815,-82.33489126,03-05-22,9.71,0,0.0,0.0,16.5,0.0,10.1,5.7,1
10.42.0.42-23.217.155.120-58683-80-6,28.12707906,-81.97119185,04-05-22,9.25,4,0.0,0.0,15.4,0.0,10.0,2.5,1
151.101.21.140-10.42.0.211-443-57969-6,26.306890000000003,-80.281521,05-05-22,6.79,0,0.0,0.0,15.8,0.0,9.8,8.0,1
10.42.0.211-23.194.141.191-39110-443-6,26.34716201,-80.09459007,06-05-22,3.37,0,8.1,0.0,12.2,0.0,9.0,6.0,1
172.217.6.202-10.42.0.42-443-44960-6,30.18017547,-81.70394802,07-05-22,5.91,0,0.6,0.0,14.2,0.0,8.1,4.8,1
180.149.136.194-10.42.0.211-443-59143-6,25.84992688,-80.22087044,08-05-22,7.92,4,0.0,0.0,17.5,0.0,9.5,6.2,1
172.217.12.174-10.42.0.151-443-41343-6,25.886878699999997,-80.31187004,09-05-22,12.5,0,0.0,0.0,11.4,0.0,8.2,7.6,0
172.217.12.206-10.42.0.151-443-43494-6,28.64603766,-81.28169945,10-05-22,10.21,0,0.7,0.0,12.8,0.0,9.2,8.8,0
10.42.0.211-64.71.142.95-43961-443-6,26.13119241,-80.14667334,11-05-22,5.75,0,0.0,0.0,13.8,0.0,9.0,8.8,1
10.42.0.211-104.192.108.27-53673-443-6,25.91247975,-80.29877511,12-05-22,7.25,0,0.0,0.0,17.5,0.0,8.4,2.5,1
10.42.0.151-103.235.46.211-40367-443-6,25.50787942,-80.43728958,13-05-22,2.54,0,0.0,0.0,17.5,0.0,5.4,-1.0,1
10.42.0.211-113.200.98.200-60730-80-6,27.8503518,-82.79455346,14-05-22,3.25,0,0.0,0.0,17.0,0.0,5.9,-0.9,1
10.42.0.211-64.71.142.95-37825-443-6,30.39624846,-87.01797191,15-05-22,3.83,0,0.0,0.0,16.4,0.0,8.4,2.6,1
172.217.3.110-10.42.0.151-443-36732-6,28.65768665,-81.18385016,16-05-22,7.17,0,0.0,0.0,15.4,0.0,8.1,1.5,1
10.42.0.211-10.42.0.1-18985-53-17,28.39091057,-81.42710106,17-05-22,2.79,0,0.0,0.0,16.6,0.0,9.3,2.2,1
140.205.230.8-10.42.0.211-80-57763-6,28.1273386,-82.57456006,18-05-22,8.54,0,0.5,0.0,18.8,0.0,12.4,6.6,1
10.42.0.211-10.42.0.1-9300-53-17,26.06118,-80.25342186,19-05-22,12.04,0,0.0,0.0,16.0,0.0,9.4,9.0,0
10.42.0.151-10.42.0.1-1813-53-17,28.061220000000002,-82.52192099999999,20-05-22,15.83,0,0.6,0.0,18.0,0.0,8.7,4.8,0
10.42.0.42-104.97.95.172-38815-80-6,28.56841802,-81.20547098,21-05-22,17.37,0,0.2,0.0,14.8,0.0,8.5,4.6,0
172.217.12.200-10.42.0.211-443-56082-6,26.13333019,-80.20710027,22-05-22,8.87,0,0.0,0.0,17.1,0.0,7.9,3.7,1
172.217.10.78-10.42.0.151-80-33968-6,30.43333698,-84.25863952,23-05-22,8.75,0,0.0,0.0,18.4,0.0,9.2,5.5,1
172.217.11.14-10.42.0.211-443-49017-6,30.3378989,-81.66740346,24-05-22,10.08,0,2.2,0.0,17.9,0.0,10.9,6.0,0
172.217.12.162-10.42.0.211-443-44764-6,27.47641229,-82.58704486,25-05-22,14.17,0,0.0,0.0,17.6,0.0,10.0,4.2,0
10.42.0.211-111.1.17.152-41756-8077-6,25.86214,-80.26622389,26-05-22,13.37,0,0.0,0.0,19.5,0.0,10.6,6.1,0
10.42.0.211-104.192.110.245-37624-443-6,30.16998858,-81.70358521,27-05-22,6.46,0,0.0,0.0,20.0,0.0,10.3,4.2,1
180.149.136.194-10.42.0.211-80-48621-6,27.334867100000004,-82.48052959,28-05-22,5.33,0,0.0,0.0,15.6,0.0,10.5,7.0,1
173.194.205.157-10.42.0.151-443-42860-6,28.06787996,-82.35934382,29-05-22,6.04,0,0.0,0.0,16.6,0.0,8.5,0.0,1
10.42.0.151-23.208.86.153-54124-80-6,26.75912993,-80.94090027,30-05-22,10.58,0,0.0,0.0,16.6,0.0,9.4,6.2,0
172.217.10.110-10.42.0.211-443-43386-6,28.59548,-80.810581,31-05-22,13.37,0,0.0,0.0,21.0,0.0,12.0,8.0,0
172.217.10.106-10.42.0.151-443-50795-6,25.69192276,-80.28543232,01-06-22,4.12,0,0.5,0.0,17.2,0.0,11.4,10.4,1
10.42.0.1-10.42.0.42-53-19028-17,25.73290422,-80.32870571,02-06-22,6.5,0,0.0,0.0,19.6,0.0,12.2,8.4,1
175.100.207.233-10.42.0.151-80-58137-6,27.87229413,-82.79198369,03-06-22,6.75,0,0.0,0.0,23.6,0.0,11.9,6.3,1
220.181.7.190-10.42.0.42-443-40569-6,28.81678048,-81.63331818,04-06-22,11.08,0,0.0,0.0,19.4,0.0,11.2,3.5,0
10.42.0.151-104.244.43.99-50081-443-6,25.81070565,-80.38068815,05-06-22,8.33,0,0.0,0.0,18.5,0.0,10.4,3.5,1
172.217.11.3-10.42.0.151-443-37992-6,28.03310499,-81.94154977,06-06-22,5.91,0,0.0,0.0,19.0,0.0,9.8,1.7,1
10.42.0.211-10.42.0.1-2356-53-17,30.299909999999997,-81.514351,07-06-22,5.04,0,0.0,0.0,21.5,0.0,10.4,5.0,1
180.149.136.194-10.42.0.42-80-49182-6,26.36328246,-80.08958335,08-06-22,3.42,0,0.0,0.0,21.5,0.0,11.8,6.5,1
172.217.9.237-10.42.0.42-443-54202-6,25.47472438,-80.47771966,09-06-22,1.46,0,0.0,0.0,23.5,0.0,11.5,10.5,1
172.217.3.110-10.42.0.151-443-56668-6,25.93904567,-80.20366876,10-06-22,1.63,0,0.0,0.0,25.3,0.0,11.4,11.4,1
173.194.207.188-10.42.0.151-5228-39935-6,25.93907098,-80.2036599,11-06-22,2.42,0,0.0,0.0,22.5,0.0,13.6,9.9,1
10.42.0.211-104.192.110.245-59656-443-6,27.21657018,-80.83292935,12-06-22,2.25,0,0.0,0.0,18.2,0.0,13.5,10.9,1
172.217.10.129-10.42.0.211-443-51508-6,26.46993715,-80.074308,13-06-22,3.13,0,0.0,0.0,20.9,0.0,13.1,11.5,1
172.217.10.234-10.42.0.151-443-44962-6,25.87578285,-80.33301745,14-06-22,5.21,0,0.0,0.0,19.4,0.0,13.0,8.4,1
10.42.0.151-54.230.38.124-60176-443-6,26.10399716,-80.1867294,15-06-22,1.75,0,0.0,0.0,22.4,0.0,8.6,4.5,1
10.42.0.211-10.42.0.1-18520-53-17,29.25279562,-81.0554082,16-06-22,9.25,0,0.0,0.0,16.8,0.0,10.8,8.0,1
10.42.0.211-10.42.0.1-20893-53-17,26.6721284,-80.24911525,17-06-22,11.96,0,1.3,0.0,18.6,0.0,12.2,10.4,0
202.77.129.161-10.42.0.211-80-43285-6,26.61808,-80.192161,18-06-22,2.0,0,2.3,0.0,19.5,0.0,13.5,12.5,1
203.205.160.19-10.42.0.211-80-33451-6,27.99526085,-82.56394946,19-06-22,2.42,0,0.0,0.0,21.2,0.0,13.8,13.2,1
10.42.0.151-91.190.216.54-54248-12350-6,25.824939999999998,-80.217481,20-06-22,7.21,0,0.0,0.0,19.8,0.0,14.0,12.0,1
192.229.173.173-10.42.0.42-80-57075-6,29.38511296,-82.44278100000001,21-06-22,15.41,0,1.1,0.0,18.4,0.0,13.2,,0
172.217.10.110-10.42.0.151-443-49175-6,28.01703135,-81.731511,22-06-22,8.92,0,1.6,0.0,20.0,0.0,11.4,9.6,1
209.10.120.26-10.42.0.211-80-59286-6,25.82383865,-80.32925229,23-06-22,8.33,0,2.8,0.0,18.0,0.0,10.5,8.0,1
10.42.0.42-103.235.46.39-57600-80-6,26.17609728,-80.26841209999999,24-06-22,14.5,0,0.4,0.0,19.2,0.0,13.4,13.0,0
172.217.12.170-10.42.0.42-443-40096-6,25.76357502,-80.29375165,25-06-22,9.29,0,0.0,0.0,19.5,0.0,10.7,8.0,1
10.42.0.151-10.42.0.1-11787-53-17,26.590650899999996,-81.97450743,26-06-22,7.83,0,2.2,0.0,18.0,0.0,13.0,9.0,1
172.217.3.110-10.42.0.151-443-50648-6,39.02354118,-77.11411748,27-06-22,4.79,0,10.2,0.0,18.5,0.0,12.0,7.5,1
10.42.0.211-66.198.24.240-33747-443-6,39.25302269,-76.70114818,28-06-22,13.67,0,1.5,0.0,17.2,0.0,12.5,11.2,0
10.42.0.211-10.42.0.1-6028-53-17,39.58205,-78.579461,29-06-22,15.92,0,1.4,0.0,16.8,0.0,10.0,8.0,0
10.42.0.211-66.198.178.89-55002-443-6,39.16538,-76.70388100000001,30-06-22,7.87,0,2.2,0.0,16.0,0.0,9.8,5.0,1
10.42.0.151-88.212.201.208-46875-443-6,39.36501434,-76.96541572,01-07-22,19.95,0,2.2,0.0,16.1,0.0,10.5,8.3,0
10.42.0.1-10.42.0.42-53-48557-17,39.281096600000005,-76.57379004,02-07-22,18.29,0,0.0,0.0,16.7,0.0,10.0,7.4,0
10.42.0.211-10.42.0.1-28675-53-17,39.36787836,-76.67879772,03-07-22,9.42,0,0.2,0.0,18.8,0.0,9.1,5.0,1
198.11.132.178-10.42.0.211-443-48328-6,39.59677718,-76.31860346,04-07-22,12.12,0,0.3,0.0,19.5,0.0,13.8,13.0,0
203.205.151.47-10.42.0.211-80-54967-6,39.15151805,-76.90952890000001,05-07-22,9.0,0,0.0,0.0,23.0,0.0,12.1,8.6,1
172.217.9.227-10.42.0.42-443-41145-6,39.73094853,-79.10311738,06-07-22,7.08,0,0.0,0.0,22.6,0.0,15.4,13.7,1
172.217.10.2-10.42.0.151-443-34132-6,38.42502,-76.8089,07-07-22,3.21,0,0.0,0.0,20.2,0.0,12.2,6.1,1
10.42.0.211-66.198.24.250-35801-443-6,39.20556102,-76.81655129999999,08-07-22,6.34,0,5.4,0.0,22.0,0.0,14.9,9.4,1
172.217.3.110-10.42.0.211-443-45527-6,38.993547,-76.948495,09-07-22,12.62,0,0.4,0.0,16.7,0.0,10.5,8.9,0
10.42.0.211-10.42.0.1-15933-53-17,39.05422291,-77.12712573,10-07-22,10.79,0,3.8,0.0,18.3,0.0,9.0,5.0,0
10.42.0.211-69.147.82.61-37178-443-6,39.21310154,-76.06499221,11-07-22,15.87,0,0.0,0.0,18.0,0.0,12.0,8.0,0
172.217.12.206-10.42.0.151-443-60102-6,39.35446369,-77.12409896,12-07-22,17.5,0,0.0,0.0,24.0,0.0,13.4,11.9,0
202.77.129.150-10.42.0.151-80-51597-6,38.95185103,-77.09769127,13-07-22,14.58,0,3.7,0.0,18.4,0.0,12.9,10.0,0
172.217.12.193-10.42.0.151-443-53923-6,38.91009659,-76.84507307,14-07-22,12.87,0,0.3,0.0,16.4,0.0,9.4,8.8,0
10.42.0.151-10.42.0.1-59675-53-17,39.04234423,-77.13061828,15-07-22,12.46,0,0.0,0.0,17.0,0.0,8.6,5.0,0
198.35.26.96-10.42.0.151-443-34057-6,39.61834,-77.812901,16-07-22,7.41,0,0.0,0.0,20.0,0.0,8.7,4.1,1
172.217.10.78-10.42.0.211-443-55815-6,39.03172418,-77.17208259999998,17-07-22,8.71,0,0.0,0.0,22.6,0.0,12.6,9.6,1
180.76.168.195-10.42.0.211-80-40397-6,39.34921,-77.075811,18-07-22,11.04,0,2.5,0.0,21.8,0.0,13.9,12.5,0
10.42.0.211-87.240.165.91-57358-80-6,39.32926932,-76.70588386,19-07-22,8.21,0,0.0,0.0,17.8,0.0,12.5,11.5,1
10.42.0.211-118.123.114.134-54620-80-6,39.01074033,-77.07995171,20-07-22,9.33,0,0.5,0.0,15.5,0.0,7.6,4.0,1
172.217.10.227-10.42.0.42-443-57817-6,39.57558936,-76.14777190000001,21-07-22,9.17,0,0.0,0.0,16.1,0.0,7.4,2.4,1
140.205.61.26-10.42.0.211-80-57467-6,39.47774859,-76.23626737,22-07-22,5.79,0,5.5,0.0,19.6,0.0,5.8,-1.0,1
172.217.7.163-10.42.0.211-443-40800-6,38.97483956,-76.77735435,23-07-22,4.58,0,11.1,0.0,23.2,0.0,12.3,11.6,1
172.217.6.206-10.42.0.151-443-57777-6,39.12935004,-77.16729437,24-07-22,10.79,0,6.0,0.0,21.1,0.0,14.2,12.6,0
172.217.12.170-10.42.0.211-443-46921-6,38.62466016,-76.65665026,25-07-22,10.34,0,7.1,0.0,19.0,0.0,9.7,6.5,0
10.42.0.211-31.13.80.5-41549-443-6,39.42970942,-76.99092781,26-07-22,8.08,0,9.8,0.0,19.0,0.0,12.5,7.5,1
10.42.0.211-115.239.210.141-54901-80-6,39.04476354,-77.03061042,27-07-22,7.79,0,0.3,0.0,21.2,0.0,14.5,14.0,1
10.42.0.211-23.23.129.231-59900-443-6,39.44058728,-77.40790348,28-07-22,7.41,0,1.0,0.0,20.0,0.0,12.0,7.5,1
10.42.0.211-36.248.26.152-59351-80-6,39.46663392,-79.36613277,29-07-22,6.96,0,0.0,0.0,18.2,0.0,10.0,5.0,1
172.217.11.1-10.42.0.211-443-54163-6,39.72938785,-79.13376540000002,30-07-22,12.17,4,0.0,0.0,21.6,0.0,13.0,9.8,0
173.49.198.27-10.42.0.211-123-36856-17,39.55556994,-76.28772476,31-07-22,4.67,0,0.1,0.0,19.8,0.0,16.0,14.8,1
10.42.0.151-104.244.42.65-44861-80-6,39.38769911,-76.42706894,01-08-22,2.58,0,0.0,0.0,21.0,0.0,15.6,13.8,1
10.42.0.151-108.168.176.199-57691-5222-6,39.44196554,-76.77587856,02-08-22,2.62,0,0.0,0.0,21.6,0.0,15.0,14.2,1
10.42.0.42-62.138.0.117-45188-80-6,38.95113917,-76.98208053,03-08-22,4.5,0,14.8,0.0,22.2,0.0,12.2,6.6,1
10.42.0.211-98.139.180.180-45351-443-6,39.37180023,-76.70945884,04-08-22,2.25,0,0.1,0.0,21.5,0.0,14.8,12.6,1
10.42.0.211-31.13.71.36-55399-443-6,39.01171363,-77.04077077,05-08-22,5.37,0,0.1,0.0,16.6,0.0,13.3,6.8,1
175.100.207.232-10.42.0.211-80-46771-6,39.32245386,-76.62387856,06-08-22,3.04,0,0.7,0.0,16.6,0.0,14.8,11.4,1
10.42.0.211-10.42.0.1-40215-53-17,39.1569067,-77.16186276,07-08-22,1.29,0,0.0,0.0,17.0,0.0,13.0,11.0,1
169.45.214.251-10.42.0.42-443-52539-6,39.22781459,-76.76432373,08-08-22,4.46,0,0.0,0.0,16.6,0.0,12.8,11.1,1
172.217.12.202-10.42.0.211-443-39398-6,39.40713193,-76.81389293,09-08-22,13.13,0,1.5,0.0,19.7,0.0,13.0,10.6,0
162.208.20.184-10.42.0.211-443-56630-6,38.88166055,-76.85718859,10-08-22,8.29,0,0.2,0.0,19.8,0.0,14.7,14.5,1
10.42.0.211-112.80.248.187-44911-80-6,39.28206428,-76.71659739,11-08-22,3.17,0,0.0,0.0,20.0,0.0,9.6,4.8,1
10.42.0.211-52.85.101.68-41900-443-6,36.69347096,-101.4890752,12-08-22,4.96,0,3.3,0.0,22.7,0.0,15.4,13.0,1
172.217.10.237-10.42.0.42-443-39735-6,36.07612576,-96.02908724,13-08-22,7.5,0,5.6,0.0,18.2,0.0,16.3,13.3,1
10.42.0.151-10.42.0.1-52197-53-17,35.60632013,-97.60210193,14-08-22,7.96,0,0.8,0.0,17.2,0.0,10.0,5.0,1
10.42.0.211-23.208.218.4-57729-443-6,36.46779884,-95.5601756,15-08-22,10.37,0,23.1,0.0,17.6,0.0,10.6,5.5,0
10.42.0.42-115.239.210.141-47684-80-6,36.50569047,-95.06048102,16-08-22,20.75,0,0.0,0.0,16.0,0.0,10.4,9.7,0
172.217.10.227-10.42.0.151-443-46639-6,36.06926154,-95.81271213,17-08-22,10.41,4,0.0,0.0,17.5,0.0,8.1,4.5,0
172.217.7.195-10.42.0.211-443-42199-6,36.01692652,-95.91888691,18-08-22,1.21,4,0.0,0.0,14.8,0.0,9.2,5.2,1
192.229.173.173-10.42.0.151-80-38493-6,35.54333677,-97.52759079,19-08-22,5.88,0,0.0,0.0,17.6,0.0,9.8,3.8,1
216.58.219.202-10.42.0.151-443-52959-6,35.74293128,-95.32217188,20-08-22,13.5,0,1.0,0.0,18.0,0.0,11.5,8.0,0
172.217.7.196-10.42.0.211-443-51843-6,35.52234,-97.598372,21-08-22,10.88,0,6.2,0.0,17.2,0.0,11.6,10.6,0
10.42.0.211-121.12.98.64-52164-80-6,36.69502357,-101.4750141,22-08-22,6.34,4,0.0,0.0,17.6,0.0,13.4,12.0,1
10.42.0.151-31.13.71.3-42458-443-6,35.34834959,-97.54359797,23-08-22,1.42,0,0.0,0.0,17.0,0.0,10.0,5.2,1
10.42.0.211-104.193.88.109-53769-80-6,36.27779667,-95.83833063,24-08-22,1.75,0,0.0,0.0,20.2,0.0,9.8,3.9,1
172.217.11.42-10.42.0.151-443-57223-6,35.59364954,-97.53250716,25-08-22,1.21,0,0.0,0.0,19.5,0.0,10.1,9.0,1
172.217.6.202-10.42.0.151-443-56305-6,35.62170872,-95.97341946,26-08-22,0.37,0,0.0,0.0,15.8,0.0,9.6,10.6,1
10.42.0.211-123.125.115.164-40825-443-6,35.20663225,-97.39082995,27-08-22,1.25,0,0.0,0.0,18.3,0.0,8.5,9.2,1
10.42.0.42-118.123.114.134-54216-80-6,36.11032175,-95.92067146,28-08-22,1.0,0,0.0,0.0,18.9,0.0,9.6,7.0,1
10.42.0.151-31.13.71.3-59640-443-6,36.15004257,-95.98545815,29-08-22,4.67,0,0.0,0.0,23.8,0.0,11.3,5.2,1
172.217.12.142-10.42.0.211-443-44867-6,36.10976713,-95.91166435,30-08-22,9.42,0,0.7,0.0,20.2,0.0,12.9,7.6,1
10.42.0.42-13.32.250.46-44896-443-6,34.00559582,-96.41138263,31-08-22,14.04,0,1.3,0.0,17.5,0.0,10.1,,0
10.42.0.151-10.42.0.1-46182-53-17,45.59383782,-121.1566415,01-09-22,11.38,0,4.0,0.0,18.3,0.0,10.2,7.0,0
175.100.207.232-10.42.0.211-80-35188-6,45.50695473,-122.4746425,02-09-22,11.29,0,1.0,0.0,20.4,0.0,13.0,11.0,0
10.42.0.211-106.39.169.66-49274-80-6,45.47930859,-122.40019540000002,03-09-22,7.17,0,0.0,0.0,15.6,0.0,11.2,7.5,1
10.42.0.211-64.71.142.95-53758-443-6,45.54988775,-122.6752489,04-09-22,12.92,0,0.0,0.0,19.1,0.0,12.6,10.2,0
10.42.0.211-104.209.188.76-37524-443-6,44.55927,-123.261921,05-09-22,10.34,0,0.1,0.0,19.7,0.0,12.3,8.0,0
183.232.231.30-10.42.0.151-443-51257-6,44.03991135,-123.1119809,06-09-22,5.17,0,0.0,0.0,21.2,0.0,12.3,8.0,1
10.42.0.211-10.42.0.1-1684-53-17,44.08442631,-122.8682627,07-09-22,5.71,0,6.8,0.0,19.5,0.0,10.8,3.0,1
206.126.112.142-10.42.0.151-443-48062-6,45.36449,-122.645901,08-09-22,11.63,0,1.4,0.0,16.6,0.0,13.2,11.4,0
180.149.153.234-10.42.0.211-80-57416-6,45.54299705,-122.99655890000001,09-09-22,22.37,0,0.8,0.0,16.8,0.0,12.5,9.5,0
10.42.0.211-36.110.210.167-48462-80-6,45.40750219,-122.68104440000002,10-09-22,15.71,0,1.3,0.0,14.8,0.0,10.6,9.0,0
172.217.5.227-10.42.0.211-80-47838-6,45.57170897,-122.63251070000001,11-09-22,8.54,0,0.2,0.0,15.4,0.0,10.4,,1
10.42.0.42-64.71.142.120-38940-443-6,44.936840000000004,-123.019971,12-09-22,5.54,0,0.9,0.0,15.0,0.0,6.8,3.4,1
151.101.45.140-10.42.0.211-443-34472-6,45.5347481,-122.5771707,13-09-22,5.58,0,2.2,0.0,15.4,0.0,5.2,1.2,1
209.10.120.26-10.42.0.211-80-57186-6,45.46886051,-122.65321340000001,14-09-22,5.04,4,0.0,0.0,16.6,0.0,6.0,2.8,1
172.217.12.206-10.42.0.151-443-47103-6,44.04487,-121.31494099999999,15-09-22,5.96,0,6.1,0.0,15.1,0.0,7.2,4.3,1
10.42.0.1-10.42.0.42-53-28086-17,45.52071779999999,-123.1072981,16-09-22,9.75,0,0.9,0.0,17.5,0.0,4.8,0.3,1
172.217.6.227-10.42.0.211-443-43543-6,44.91867115,-123.31763240000001,17-09-22,19.08,0,5.6,0.0,19.2,0.0,10.0,11.0,0
172.217.11.2-10.42.0.211-443-34919-6,45.55472457,-122.83397190000001,18-09-22,0.54,0,2.8,0.0,14.8,0.0,12.6,11.0,1
206.126.112.142-10.42.0.151-443-47879-6,45.47730288,-122.3976596,19-09-22,4.0,0,0.2,0.0,18.4,0.0,7.8,4.8,1
10.42.0.211-66.198.24.250-58785-80-6,45.37198,-122.770921,20-09-22,4.08,0,0.0,0.0,21.8,0.0,12.5,12.3,1
172.217.6.202-10.42.0.211-443-34280-6,45.417320000000004,-122.52389099999999,21-09-22,3.17,0,0.0,0.0,17.0,0.0,10.8,5.6,1
10.42.0.42-13.32.250.43-34551-443-6,45.41911373,-122.7119655,22-09-22,6.54,0,0.6,0.0,19.6,0.0,13.2,10.2,1
172.217.12.202-10.42.0.211-443-34530-6,44.05744987,-123.32972360000001,23-09-22,4.54,0,0.0,0.0,19.4,0.0,13.7,9.5,1
10.42.0.151-10.42.0.1-45090-53-17,45.48127122,-122.6751412,24-09-22,1.17,0,0.0,0.0,19.8,0.0,10.0,9.8,1
10.42.0.211-64.71.142.124-41896-443-6,45.67518235,-118.8084775,25-09-22,4.5,0,10.5,0.0,18.0,0.0,10.0,5.3,1
10.42.0.211-10.42.0.1-15203-53-17,44.04633215,-123.1170587,26-09-22,10.75,0,0.3,0.0,17.1,0.0,14.9,13.0,0
10.42.0.211-54.192.38.18-60878-443-6,45.48372132,-122.70570409999999,27-09-22,3.13,0,1.1,0.0,17.6,0.0,9.6,4.1,1
10.42.0.211-116.211.111.239-47191-80-6,45.32162520000001,-118.096102,28-09-22,4.67,0,0.2,0.0,19.0,0.0,12.0,7.5,1
10.42.0.42-119.146.74.31-35563-443-6,45.48995579,-122.5995419,29-09-22,13.17,0,2.3,0.0,17.4,0.0,9.8,7.3,0
10.42.0.211-10.42.0.1-58669-53-17,45.57044053,-122.6092061,30-09-22,12.08,0,0.5,0.0,14.5,0.0,11.2,9.0,0
10.42.0.211-23.194.140.128-42243-443-6,45.53917369,-121.56687720000001,01-10-22,17.29,4,0.0,0.0,16.6,0.0,11.0,9.0,0
10.42.0.151-31.13.80.5-58435-443-6,45.4873719,-122.7647531,02-10-22,20.62,4,0.0,0.0,12.2,0.0,10.4,7.5,0
10.42.0.151-66.102.255.45-51516-443-6,44.0319472,-123.04975800000001,03-10-22,11.75,0,0.6,0.0,15.1,0.0,8.0,4.8,0
172.217.10.1-10.42.0.42-443-39943-6,44.02495124,-121.13130120000001,04-10-22,18.75,0,6.4,0.0,16.4,0.0,11.2,10.6,0
10.42.0.151-10.42.0.1-24533-53-17,45.55019219,-122.661266,05-10-22,14.88,0,0.5,0.0,13.8,0.0,9.4,7.3,0
10.42.0.151-58.215.168.151-33686-80-6,44.05042421,-121.3228318,06-10-22,11.63,0,0.0,0.0,13.0,0.0,6.7,4.0,0
10.42.0.211-36.110.213.49-42903-443-6,44.909867999999996,-123.07258300000001,07-10-22,8.25,0,0.4,0.0,13.4,0.0,5.4,2.5,1
10.42.0.151-31.13.71.52-35772-443-6,44.98492357,-123.9961679,08-10-22,4.42,0,0.7,0.0,12.5,0.0,3.0,-1.0,1
131.253.61.64-10.42.0.42-443-42083-6,44.00558,-124.103181,09-10-22,4.17,0,0.0,0.0,14.5,0.0,1.5,-3.2,1
10.42.0.211-10.42.0.1-34763-53-17,45.42435,-122.538991,10-10-22,3.25,0,0.0,0.0,15.4,0.0,5.9,1.6,1
10.42.0.42-69.147.82.61-33348-443-6,45.43452,-122.58634099999999,11-10-22,3.04,0,3.3,0.0,15.2,0.0,8.0,0.4,1
172.217.12.174-10.42.0.151-443-58564-6,43.3889394,-123.3254685,12-10-22,6.13,0,0.0,0.0,16.5,0.0,11.3,5.6,1
10.42.0.151-10.42.0.1-57419-53-17,44.072103799999994,-123.09855479999999,13-10-22,8.12,0,0.0,0.0,18.6,0.0,12.5,8.1,1
174.35.73.98-10.42.0.151-80-55065-6,45.51703297,-122.6851866,14-10-22,6.08,0,0.0,0.0,17.6,0.0,12.1,8.2,1
10.42.0.1-10.42.0.42-53-14023-17,45.48756984,-122.82931799999999,15-10-22,6.13,0,0.0,0.0,15.2,0.0,8.1,3.9,1
183.79.249.252-10.42.0.151-443-34311-6,45.44225036,-122.80978590000002,16-10-22,4.12,0,0.0,0.0,14.5,0.0,12.6,10.0,1
157.240.18.19-10.42.0.211-443-42655-6,40.07332498,-76.36084478,17-10-22,5.88,0,0.0,0.0,15.6,0.0,8.0,2.5,1
220.194.79.21-10.42.0.151-80-55014-6,40.20618585,-75.54170675,18-10-22,19.62,0,1.0,0.0,14.7,0.0,9.1,5.4,0
172.217.10.34-10.42.0.211-443-35051-6,40.76827,-79.53299100000001,19-10-22,18.58,0,0.7,0.0,11.5,0.0,7.9,4.7,0
172.217.10.78-10.42.0.151-443-51542-6,40.06219457,-75.09299885,20-10-22,16.33,4,0.0,0.0,8.5,0.0,4.2,1.0,0
182.22.67.69-10.42.0.42-443-40050-6,40.03300438,-75.17109003,21-10-22,10.96,4,0.0,0.0,9.1,0.0,4.0,-0.1,0
10.42.0.211-10.42.0.1-24883-53-17,39.94796151,-75.24587367,22-10-22,6.87,0,0.0,0.0,11.2,0.0,6.0,2.0,1
